Protocol,Packet Length,Source MAC,Destination MAC,Source IP,Destination IP,Ethernet Type,Device Category
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.251.32.3,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.251.32.3,10.0.5.220,0x0800,Computer
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.251.32.3,0x0800,Smart Home
HTTP,293,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.251.32.3,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.251.32.3,10.0.5.220,0x0800,Computer
HTTP,212,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.251.32.3,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.251.32.3,10.0.5.220,0x0800,Computer
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.251.32.3,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.251.32.3,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
TLS,602,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.251.32.3,10.0.5.220,0x0800,Computer
TLS,1466,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,1466,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,1466,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TLS,160,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
TLS,269,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
TCP,160,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
TLS,130,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TLS,130,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TLS,300,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TLS,855,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TLS,719,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
TLS,601,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
ICMPV6,90,36:cd:80:d9:58:3d,33:33:00:00:00:16,Unknown,Unknown,0x86dd,Smart Home
TLS,150,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
TLS,100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TLS,90,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,54,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
TCP,783,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
ICMPV6,90,36:cd:80:d9:58:3d,33:33:00:00:00:16,Unknown,Unknown,0x86dd,Smart Home
ICMPV6,70,36:cd:80:d9:58:3d,33:33:00:00:00:02,Unknown,Unknown,0x86dd,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.100,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.112.188,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.100,10.0.5.220,0x0800,Computer
TCP,78,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.112.188,10.0.5.220,0x0800,Computer
DNS,83,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,123,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TLS,611,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,269,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TLS,130,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,671,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,1066,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,214,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TLS,691,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,526,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,174,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TLS,693,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,526,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,338,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TLS,675,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
ICMPV6,90,36:cd:80:d9:58:3d,33:33:00:00:00:16,Unknown,Unknown,0x86dd,Smart Home
TLS,585,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,713,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,686,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,713,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,78,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,713,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,78,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,713,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TLS,689,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,526,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,317,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TLS,93,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,142.250.191.238,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,142.250.191.238,0x0800,Smart Home
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
DNS,81,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,138,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,593,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,869,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,281,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
ICMPV6,70,36:cd:80:d9:58:3d,33:33:00:00:00:02,Unknown,Unknown,0x86dd,Smart Home
ARP,42,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,Unknown,Unknown,0x0806,Computer
ARP,42,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,Unknown,Unknown,0x0806,Smart Home
DATA,58,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
DNS,86,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,118,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
TPLINK-SMARTHOME,71,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TLS,593,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TPLINK-SMARTHOME,1124,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TLS,808,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TLS,816,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TLS,977,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
DATA,58,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
TLS,283,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,1147,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,379,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TLS,68,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
ARP,42,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
TLS,984,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,Unknown,Unknown,0x0806,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,243,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TLS,278,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
NTP,90,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,137.184.81.69,0x0800,Smart Home
TPLINK-SMARTHOME,126,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
NTP,90,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,137.184.81.69,10.0.5.86,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
